poisonous,capColor,odor,gillSpacing,gillSize,gillColor,stalkShape,ringType,sporePrintColor,population,habitat
e,e,n,c,b,n,t,p,n,v,d
e,e,n,c,b,p,t,p,k,y,d
e,g,n,c,b,w,t,p,n,v,d
e,n,n,c,b,u,t,p,n,y,d
e,g,n,c,b,n,t,p,n,y,d
e,g,n,c,b,p,t,p,k,v,d
e,n,n,c,b,w,t,p,k,y,d
e,g,n,c,b,p,t,p,n,y,d
e,g,n,c,b,u,t,p,n,y,d
e,n,n,c,b,w,t,p,n,y,d
e,e,n,c,b,p,t,p,k,y,d
e,n,n,c,b,u,t,p,n,v,d
e,e,n,c,b,n,t,p,n,v,d
e,n,n,c,b,n,t,p,n,y,d
e,n,n,c,b,u,t,p,k,y,d
e,e,n,c,b,p,t,p,n,v,d
e,g,n,c,b,w,t,p,n,v,d
e,n,n,c,b,p,t,p,n,v,d
p,g,c,c,n,g,e,p,n,v,d
e,g,n,c,b,n,t,p,n,v,d
e,n,n,c,b,w,t,p,n,y,d
e,n,n,w,b,p,t,e,k,a,g
e,n,n,c,b,w,t,p,n,v,d
e,g,n,c,b,n,t,p,n,y,d
e,g,n,c,b,w,t,p,n,v,d
e,g,n,c,b,w,t,p,n,v,d
e,e,n,c,b,p,t,p,n,v,d
e,g,n,c,b,n,t,p,n,y,d
e,g,n,c,b,n,t,p,n,v,d
e,g,n,c,b,n,t,p,n,v,d
e,n,n,c,b,p,t,p,k,v,d
e,n,n,c,b,u,t,p,k,y,d
e,e,n,c,b,p,t,p,n,v,d
e,e,n,c,b,w,t,p,k,v,d
e,n,n,c,b,u,t,p,k,v,d
e,n,n,c,b,w,t,p,n,y,d
e,g,n,c,b,u,t,p,n,y,d
e,g,n,c,b,p,t,p,k,y,d
e,w,n,w,b,h,t,e,k,s,g
e,n,n,c,b,p,t,p,n,v,d
e,g,n,c,b,u,t,p,k,y,d
e,e,n,c,b,n,t,p,n,y,d
e,e,n,c,b,w,t,p,k,v,d
e,n,n,c,b,u,t,p,n,y,d
e,n,n,c,b,w,t,p,k,y,d
e,g,n,c,b,p,t,p,k,v,d
e,n,n,c,b,w,t,p,k,v,d
e,e,n,c,b,u,t,p,k,y,d
e,e,n,c,b,p,t,p,k,v,d
e,e,n,c,b,w,t,p,k,v,d
e,e,n,c,b,w,t,p,n,y,d
e,e,n,c,b,p,t,p,n,v,d
e,e,n,c,b,p,t,p,n,v,d
e,n,n,c,b,p,t,p,n,y,d
e,g,n,c,b,n,t,p,k,v,d
e,g,n,c,b,p,t,p,k,v,d
e,g,n,c,b,u,t,p,k,y,d
e,n,n,c,b,n,t,p,n,v,d
e,e,n,c,b,n,t,p,k,y,d
e,e,n,c,b,w,t,p,n,y,d
e,g,n,c,b,u,t,p,n,y,d
e,e,n,c,b,w,t,p,n,v,d
e,n,n,c,b,n,t,p,n,y,d
e,e,n,c,b,p,t,p,n,v,d
e,n,n,c,b,w,t,p,n,y,d
e,n,n,c,b,w,t,p,k,v,d
e,n,n,c,b,u,t,p,k,v,d
e,g,n,c,b,n,t,p,k,v,d
e,e,n,c,b,u,t,p,n,v,d
e,e,n,c,b,u,t,p,n,y,d
e,g,n,c,b,n,t,p,k,y,d
e,n,n,c,b,p,t,p,n,v,d
e,n,n,c,b,n,t,p,n,y,d
e,n,n,c,b,u,t,p,k,v,d
p,p,c,c,n,p,e,p,n,v,d
e,e,n,c,b,p,t,p,k,y,d
e,n,n,c,b,w,t,p,n,v,d
e,e,n,c,b,w,t,p,n,y,d
e,n,n,c,b,n,t,p,n,v,d
e,n,n,c,b,w,t,p,k,y,d
e,g,n,c,b,w,t,p,k,v,d
e,n,n,w,b,n,t,e,n,a,g
e,g,n,c,b,w,t,p,k,y,d
e,n,n,c,b,w,t,p,n,v,d
e,n,n,c,b,p,t,p,k,v,d
e,g,n,c,b,p,t,p,n,v,d
e,e,n,c,b,n,t,p,n,y,d
e,n,n,c,b,p,t,p,k,y,d
p,g,f,c,b,h,e,l,h,y,g
e,e,n,c,b,w,t,p,n,v,d
e,g,n,c,b,u,t,p,k,v,d
e,e,n,c,b,n,t,p,n,v,d
e,e,n,c,b,n,t,p,k,y,d
e,e,n,c,b,n,t,p,k,v,d
e,n,n,c,b,w,t,p,n,y,d
e,n,n,c,b,u,t,p,k,v,d
e,n,n,c,b,w,t,p,k,v,d
e,e,n,c,b,u,t,p,n,y,d
e,e,n,c,b,w,t,p,k,v,d
e,n,n,c,b,n,t,p,k,y,d
e,g,n,c,b,u,t,p,k,v,d
e,n,n,c,b,u,t,p,k,v,d
e,e,n,c,b,p,t,p,n,y,d
e,e,n,c,b,u,t,p,n,y,d
e,e,n,c,b,u,t,p,k,y,d
e,e,n,c,b,p,t,p,n,v,d
e,n,n,c,b,p,t,p,k,y,d
e,e,n,c,b,p,t,p,n,y,d
e,e,n,c,b,w,t,p,n,v,d
e,n,n,c,b,w,t,p,k,y,d
e,e,n,c,b,u,t,p,k,v,d
e,n,n,c,b,u,t,p,n,v,d
e,e,n,c,b,n,t,p,n,y,d
e,g,n,c,b,p,t,p,n,y,d
e,n,n,c,b,p,t,p,n,v,d
e,e,n,c,b,n,t,p,k,v,d
e,n,n,c,b,u,t,p,k,y,d
e,e,n,c,b,p,t,p,n,y,d
e,g,n,c,b,u,t,p,n,y,d
e,g,n,c,b,p,t,p,k,v,d
e,n,n,c,b,u,t,p,n,y,d
e,g,n,w,b,h,t,e,k,s,g
e,n,n,c,b,n,t,p,n,y,d
e,g,n,c,b,w,t,p,n,y,d
e,g,n,c,b,n,t,p,k,y,d
e,n,n,c,b,u,t,p,k,y,d
e,e,n,c,b,u,t,p,n,v,d
e,e,n,c,b,n,t,p,k,y,d
e,n,n,c,b,w,t,p,k,y,d
e,e,n,c,b,w,t,p,k,y,d
e,e,n,c,b,u,t,p,k,y,d
e,n,n,c,b,u,t,p,n,y,d
e,g,n,c,b,p,t,p,n,y,d
e,e,n,c,b,u,t,p,k,y,d
e,n,n,c,b,p,t,p,k,v,d
e,n,n,c,b,w,t,p,n,v,d
e,e,n,c,b,w,t,p,n,y,d
e,g,n,c,b,n,t,p,k,v,d
e,n,n,c,b,u,t,p,k,y,d
e,g,n,c,b,n,t,p,n,y,d
p,g,c,c,n,p,e,p,k,v,d
e,n,n,c,b,n,t,p,n,y,d
e,g,n,c,b,p,t,p,n,y,d
e,n,n,c,b,n,t,p,k,y,d
e,g,n,c,b,w,t,p,k,v,d
e,n,n,c,b,w,t,p,n,v,d
e,n,n,c,b,p,t,p,n,v,d
e,n,n,c,b,w,t,p,k,y,d
e,n,n,c,b,n,t,p,n,v,d
e,n,n,c,b,p,t,p,k,y,d
e,n,n,c,b,w,t,p,n,y,d
e,g,n,c,b,u,t,p,k,y,d
e,g,n,c,b,u,t,p,k,y,d
e,g,n,c,b,w,t,p,k,y,d
e,g,n,c,b,u,t,p,n,v,d
e,n,n,c,b,u,t,p,n,v,d
e,g,n,c,b,n,t,p,n,v,d
p,g,f,c,b,g,e,l,h,v,d
e,n,n,c,b,w,t,p,n,v,d
e,g,n,c,b,w,t,p,k,y,d
e,g,n,c,b,u,t,p,n,y,d
p,g,f,c,b,g,e,l,h,y,d
e,n,n,c,b,u,t,p,n,v,d
e,e,n,c,b,n,t,p,n,v,d
e,n,n,c,b,u,t,p,k,v,d
e,e,n,c,b,p,t,p,k,v,d
e,e,n,c,b,p,t,p,n,y,d
e,n,n,c,b,p,t,p,n,v,d
e,n,n,c,b,n,t,p,k,v,d
e,e,n,c,b,n,t,p,n,v,d
e,g,n,c,b,w,t,p,k,v,d
e,n,n,c,b,u,t,p,k,y,d
e,e,n,c,b,p,t,p,n,v,d
e,g,n,c,b,u,t,p,k,y,d
e,g,n,c,b,p,t,p,k,y,d
e,g,n,c,b,p,t,p,k,v,d
e,n,n,c,b,n,t,p,k,y,d
e,n,n,c,b,w,t,p,n,y,d
e,e,n,c,b,w,t,p,n,y,d
e,g,n,w,b,p,t,e,k,s,g
e,e,n,c,b,p,t,p,k,y,d
e,g,n,c,b,p,t,p,n,y,d
e,e,n,c,b,w,t,p,k,y,d
e,g,n,c,b,u,t,p,n,v,d
e,n,n,c,b,w,t,p,k,y,d
e,e,n,c,b,w,t,p,n,v,d
e,e,n,c,b,n,t,p,n,v,d
e,g,n,c,b,w,t,p,k,v,d
p,w,c,w,n,g,e,p,n,s,d
e,e,n,c,b,p,t,p,n,y,d
e,e,n,c,b,n,t,p,k,v,d
e,n,n,c,b,w,t,p,n,y,d
e,w,n,w,b,h,t,e,n,s,g
e,g,n,c,b,n,t,p,n,y,d
e,g,n,c,b,n,t,p,n,v,d
e,g,n,c,b,w,t,p,n,y,d
e,e,n,c,b,w,t,p,k,y,d
e,e,n,c,b,n,t,p,k,y,d
e,n,n,c,b,n,t,p,k,v,d
e,e,n,c,b,n,t,p,n,v,d
e,e,n,c,b,n,t,p,n,v,d
e,e,n,c,b,n,t,p,k,v,d
e,n,n,c,b,w,t,p,n,v,d
e,g,n,c,b,p,t,p,n,v,d
e,g,n,c,b,p,t,p,n,y,d
e,g,n,c,b,n,t,p,n,v,d
e,e,n,c,b,w,t,p,n,v,d
e,n,n,c,b,w,t,p,k,y,d
e,n,n,w,b,n,t,e,k,s,g
e,e,n,c,b,w,t,p,n,y,d
e,g,n,c,b,n,t,p,n,y,d
e,n,n,c,b,u,t,p,k,v,d
e,g,n,c,b,p,t,p,n,y,d
e,e,n,c,b,n,t,p,n,y,d
e,n,n,c,b,u,t,p,k,v,d
e,g,n,c,b,u,t,p,k,y,d
e,g,n,c,b,p,t,p,n,v,d
e,e,n,c,b,u,t,p,k,v,d
e,n,n,c,b,n,t,p,k,v,d
e,g,n,c,b,p,t,p,n,y,d
e,n,n,c,b,p,t,p,n,y,d
e,e,n,c,b,w,t,p,k,v,d
e,e,n,c,b,u,t,p,k,y,d
e,n,n,c,b,u,t,p,n,v,d
e,n,n,c,b,n,t,p,k,y,d
e,g,n,c,b,n,t,p,k,v,d
e,e,n,c,b,w,t,p,n,y,d
e,n,n,c,b,w,t,p,n,v,d
e,n,n,c,b,n,t,p,n,y,d
e,e,n,c,b,u,t,p,k,y,d
e,g,n,c,b,u,t,p,k,y,d
e,g,n,c,b,u,t,p,k,v,d
p,p,c,w,n,u,e,p,k,v,d
e,n,n,c,b,p,t,p,n,y,d
e,e,n,c,b,p,t,p,n,v,d
e,n,n,w,b,p,t,e,n,s,g
e,g,n,c,b,p,t,p,k,y,d
e,g,n,c,b,u,t,p,k,y,d
e,n,n,c,b,u,t,p,k,y,d
e,g,n,c,b,n,t,p,n,y,d
e,g,n,c,b,w,t,p,n,v,d
e,n,n,c,b,w,t,p,k,y,d
e,e,n,c,b,w,t,p,n,y,d
e,n,n,c,b,u,t,p,n,v,d
e,g,n,c,b,n,t,p,n,v,d
e,n,n,c,b,w,t,p,n,y,d
e,g,n,c,b,w,t,p,n,v,d
e,e,n,c,b,u,t,p,n,y,d
e,g,n,c,b,p,t,p,k,v,d
e,g,n,c,b,p,t,p,k,y,d
e,e,n,c,b,u,t,p,n,y,d
p,p,c,w,n,u,e,p,k,s,d
e,n,n,c,b,w,t,p,k,v,d
e,e,n,c,b,w,t,p,k,v,d
e,g,n,c,b,u,t,p,k,y,d
e,g,n,c,b,n,t,p,k,v,d
e,g,n,c,b,n,t,p,k,y,d
e,e,n,c,b,n,t,p,n,y,d
e,n,n,c,b,u,t,p,n,y,d
e,g,n,c,b,p,t,p,n,y,d
e,e,n,c,b,u,t,p,k,v,d
e,n,n,c,b,p,t,p,k,v,d
e,g,n,c,b,w,t,p,n,v,d
e,n,n,c,b,u,t,p,n,y,d
e,e,n,c,b,p,t,p,k,y,d
e,e,n,c,b,p,t,p,n,y,d
e,g,n,c,b,w,t,p,n,y,d
e,g,n,c,b,n,t,p,k,y,d
e,e,n,c,b,w,t,p,n,y,d
e,g,n,c,b,p,t,p,n,y,d
e,e,n,c,b,p,t,p,n,y,d
e,e,n,c,b,p,t,p,n,v,d
e,w,n,w,b,k,t,e,k,s,g
e,n,n,c,b,w,t,p,k,v,d
e,e,n,c,b,n,t,p,n,y,d
e,e,n,c,b,u,t,p,k,v,d
e,g,n,c,b,n,t,p,k,y,d
e,n,n,c,b,n,t,p,k,v,d
p,g,c,c,n,n,e,p,k,v,d
e,e,n,c,b,w,t,p,k,v,d
e,g,n,c,b,w,t,p,k,v,d
e,n,n,w,b,k,t,e,k,a,g
e,e,n,c,b,u,t,p,k,y,d
p,w,c,w,n,u,e,p,n,v,d
e,e,n,c,b,p,t,p,k,v,d
e,g,n,c,b,p,t,p,k,v,d
e,n,n,c,b,u,t,p,k,v,d
e,n,n,c,b,p,t,p,k,v,d
e,n,n,c,b,u,t,p,k,v,d
e,g,n,c,b,n,t,p,n,y,d
e,n,n,c,b,n,t,p,k,v,d
e,g,n,c,b,w,t,p,n,y,d
e,n,n,c,b,p,t,p,n,y,d
e,g,n,c,b,n,t,p,n,v,d
p,g,f,c,b,h,e,l,h,y,p
e,g,n,c,b,n,t,p,n,y,d
e,g,n,c,b,w,t,p,k,v,d
e,g,n,c,b,n,t,p,k,y,d
e,e,n,c,b,p,t,p,k,y,d
e,g,n,c,b,p,t,p,k,y,d
e,g,n,c,b,p,t,p,n,y,d
e,g,n,c,b,n,t,p,n,y,d
e,e,n,c,b,n,t,p,n,y,d
e,g,n,c,b,p,t,p,n,v,d
e,e,n,c,b,u,t,p,k,v,d
e,n,n,c,b,w,t,p,k,y,d
e,g,n,c,b,u,t,p,n,v,d
e,e,n,c,b,n,t,p,n,y,d
e,n,n,c,b,p,t,p,k,y,d
e,e,n,c,b,w,t,p,k,y,d
e,n,n,c,b,u,t,p,n,v,d
e,n,n,c,b,w,t,p,k,y,d
e,g,n,c,b,u,t,p,n,v,d
e,e,n,c,b,u,t,p,k,y,d
e,g,n,c,b,u,t,p,k,y,d
e,g,n,c,b,n,t,p,k,y,d
e,g,n,c,b,w,t,p,n,y,d
p,g,f,c,b,g,e,l,h,y,p
e,g,n,c,b,p,t,p,k,v,d
e,g,n,c,b,n,t,p,n,y,d
e,n,n,c,b,p,t,p,n,v,d
e,g,n,c,b,w,t,p,n,v,d
e,n,n,c,b,n,t,p,k,y,d
e,n,n,c,b,p,t,p,k,y,d
e,e,n,c,b,p,t,p,k,v,d
e,n,n,c,b,w,t,p,k,v,d
e,g,n,c,b,w,t,p,k,v,d
e,g,n,c,b,n,t,p,n,v,d
p,g,f,c,b,h,e,l,h,v,p
e,n,n,c,b,u,t,p,n,y,d
e,n,n,c,b,u,t,p,k,y,d
e,e,n,c,b,n,t,p,n,v,d
e,n,n,c,b,u,t,p,n,v,d
e,n,n,c,b,p,t,p,n,y,d
e,g,n,c,b,w,t,p,n,v,d
e,n,n,c,b,u,t,p,k,v,d
e,e,n,c,b,p,t,p,n,y,d
e,g,n,c,b,p,t,p,k,y,d
e,g,n,c,b,w,t,p,k,v,d
e,e,n,c,b,n,t,p,n,v,d
e,e,n,c,b,u,t,p,n,v,d
e,g,n,c,b,p,t,p,k,y,d
e,n,n,c,b,p,t,p,n,v,d
e,e,n,c,b,u,t,p,k,y,d
e,n,n,c,b,n,t,p,n,y,d
e,e,n,c,b,p,t,p,n,y,d
e,n,n,c,b,n,t,p,n,v,d
e,e,n,c,b,n,t,p,k,y,d
e,n,n,c,b,n,t,p,k,y,d
e,e,n,c,b,w,t,p,n,y,d
e,e,n,c,b,w,t,p,k,v,d
e,n,n,c,b,u,t,p,k,v,d
e,n,n,c,b,n,t,p,n,y,d
e,e,n,c,b,w,t,p,n,y,d
e,n,n,c,b,u,t,p,n,y,d
e,n,n,c,b,u,t,p,k,y,d
e,e,n,c,b,u,t,p,n,v,d
e,g,n,w,b,n,t,e,n,s,g
e,e,n,c,b,w,t,p,k,v,d
e,e,n,c,b,p,t,p,n,y,d
e,n,n,c,b,u,t,p,n,y,d
e,n,n,c,b,n,t,p,k,y,d
e,g,n,c,b,u,t,p,k,v,d
e,g,n,c,b,w,t,p,k,v,d
e,n,n,c,b,u,t,p,n,y,d
e,n,n,c,b,w,t,p,n,y,d
e,n,n,c,b,u,t,p,k,y,d
e,g,n,c,b,u,t,p,k,v,d
e,g,n,c,b,w,t,p,n,y,d
e,e,n,c,b,p,t,p,k,y,d
e,g,n,c,b,u,t,p,n,v,d
e,e,n,c,b,u,t,p,n,v,d
e,g,n,c,b,p,t,p,n,v,d
e,e,n,c,b,u,t,p,n,v,d
e,e,n,c,b,w,t,p,n,v,d
e,e,n,c,b,u,t,p,k,y,d
e,g,n,c,b,w,t,p,k,y,d
e,g,n,c,b,w,t,p,k,y,d
e,e,n,c,b,w,t,p,k,v,d
e,g,n,c,b,w,t,p,n,y,d
e,n,n,c,b,p,t,p,k,v,d
p,g,f,c,b,h,e,l,h,v,d
e,n,n,c,b,w,t,p,k,v,d
e,g,n,c,b,p,t,p,n,y,d
e,n,n,c,b,n,t,p,n,y,d
e,e,n,c,b,u,t,p,k,v,d
e,g,n,c,b,u,t,p,k,v,d
e,n,n,c,b,n,t,p,k,y,d
e,e,n,c,b,n,t,p,k,y,d
e,e,n,c,b,w,t,p,k,v,d
e,n,n,c,b,u,t,p,n,v,d
e,n,n,c,b,n,t,p,k,v,d
p,y,f,c,b,h,e,l,h,v,p
e,n,n,c,b,u,t,p,n,y,d
p,g,f,c,b,p,e,l,h,y,d
p,g,c,w,n,g,e,p,k,s,d
e,g,n,c,b,u,t,p,n,y,d
e,e,n,c,b,u,t,p,n,v,d
e,n,n,c,b,p,t,p,k,y,d
e,e,n,c,b,p,t,p,k,y,d
p,g,f,c,b,h,e,l,h,y,p
e,g,n,c,b,w,t,p,n,v,d
e,e,n,c,b,u,t,p,k,y,d
e,e,n,c,b,u,t,p,n,y,d
p,w,c,c,n,p,e,p,n,s,d
e,e,n,c,b,u,t,p,n,y,d
e,n,n,c,b,u,t,p,k,v,d
p,g,f,c,b,g,e,l,h,v,g
p,g,f,c,b,g,e,l,h,y,p
e,e,n,c,b,p,t,p,n,v,d
e,e,n,c,b,n,t,p,k,v,d
e,n,n,c,b,w,t,p,k,v,d
e,g,n,c,b,w,t,p,k,v,d
e,e,n,c,b,w,t,p,n,y,d
e,e,n,c,b,u,t,p,n,v,d
e,e,n,c,b,w,t,p,n,y,d
e,e,n,c,b,p,t,p,k,v,d
p,p,c,w,n,u,e,p,k,s,d
p,g,f,c,b,g,e,l,h,y,d
e,e,n,c,b,p,t,p,n,y,d
e,g,n,c,b,w,t,p,k,v,d
e,g,n,c,b,w,t,p,k,v,d
e,g,n,c,b,w,t,p,n,y,d
e,e,n,c,b,u,t,p,k,y,d
e,e,n,c,b,w,t,p,n,v,d
p,g,f,c,b,h,e,l,h,v,p
e,n,n,c,b,w,t,p,n,y,d
e,e,n,c,b,p,t,p,n,v,d
p,g,c,c,n,p,e,p,n,s,d
e,e,n,c,b,p,t,p,k,y,d
e,e,n,c,b,p,t,p,k,v,d
p,y,f,c,b,p,e,l,h,v,g
p,y,f,c,b,p,e,l,h,v,d
e,n,n,c,b,u,t,p,k,v,d
e,n,n,c,b,p,t,p,k,v,d
e,g,n,c,b,w,t,p,n,v,d
e,n,n,c,b,p,t,p,n,v,d
e,e,n,c,b,n,t,p,k,v,d
p,p,c,w,n,n,e,p,n,v,d
e,n,n,c,b,p,t,p,k,y,d
e,e,n,c,b,u,t,p,k,v,d
e,e,n,c,b,p,t,p,k,y,d
e,n,n,c,b,n,t,p,k,v,d
p,w,c,c,n,p,e,p,k,v,d
e,g,n,c,b,w,t,p,n,v,d
e,g,n,c,b,u,t,p,n,y,d
e,g,n,c,b,p,t,p,n,v,d
e,n,n,c,b,p,t,p,k,v,d
p,g,c,c,n,u,e,p,n,s,d
p,p,c,c,n,n,e,p,k,s,d
e,e,n,c,b,u,t,p,k,y,d
p,g,f,c,b,p,e,l,h,y,d
p,w,c,w,n,g,e,p,k,v,d
p,g,f,c,b,g,e,l,h,v,p
e,n,n,c,b,n,t,p,n,v,d
p,y,f,c,b,g,e,l,h,y,p
e,g,n,c,b,u,t,p,n,v,d
e,n,n,c,b,u,t,p,k,y,d
e,g,n,c,b,p,t,p,k,y,d
p,w,c,c,n,p,e,p,n,s,d
p,g,f,c,b,g,e,l,h,v,p
e,g,n,c,b,u,t,p,k,v,d
e,n,n,c,b,w,t,p,k,y,d
e,g,n,c,b,n,t,p,k,y,d
p,g,f,c,b,p,e,l,h,v,p
e,n,n,c,b,p,t,p,n,y,d
p,g,f,c,b,h,e,l,h,y,p
e,e,n,c,b,n,t,p,n,y,d
e,n,n,c,b,u,t,p,k,v,d
p,g,f,c,b,g,e,l,h,v,p
e,g,n,c,b,u,t,p,k,v,d
e,g,n,c,b,u,t,p,n,y,d
e,e,n,c,b,p,t,p,n,y,d
p,g,f,c,b,g,e,l,h,v,p
e,e,n,c,b,p,t,p,n,v,d
e,n,n,c,b,u,t,p,k,v,d
p,g,f,c,b,p,e,l,h,v,g
e,e,n,c,b,u,t,p,k,y,d
p,g,f,c,b,h,e,l,h,y,d
e,e,n,c,b,w,t,p,n,y,d
p,g,f,c,b,h,e,l,h,y,g
p,g,f,c,b,g,e,l,h,y,p
p,g,f,c,b,g,e,l,h,y,g
e,e,n,c,b,u,t,p,n,y,d
p,g,f,c,b,p,e,l,h,v,g
e,e,n,c,b,u,t,p,n,v,d
p,g,c,w,n,g,e,p,n,v,d
e,g,n,c,b,w,t,p,k,v,d
p,p,c,c,n,p,e,p,n,s,d
e,e,n,c,b,n,t,p,n,y,d
e,e,n,c,b,u,t,p,n,y,d
e,e,n,c,b,p,t,p,k,y,d
e,n,n,c,b,n,t,p,k,y,d
p,g,f,c,b,p,e,l,h,y,g
p,y,f,c,b,g,e,l,h,y,p
p,g,c,w,n,g,e,p,k,s,d
e,e,n,c,b,u,t,p,k,v,d
e,e,n,c,b,w,t,p,k,y,d
e,e,n,c,b,u,t,p,k,v,d
e,n,n,c,b,w,t,p,k,y,d
p,g,f,c,b,p,e,l,h,v,g
p,g,c,c,n,u,e,p,k,v,d
e,g,n,c,b,w,t,p,k,y,d
e,e,n,c,b,n,t,p,n,v,d
e,e,n,c,b,n,t,p,k,v,d
e,g,n,c,b,w,t,p,n,v,d
e,n,n,c,b,p,t,p,k,y,d
e,n,n,c,b,n,t,p,k,y,d
e,e,n,c,b,n,t,p,k,v,d
p,g,c,c,n,u,e,p,k,v,d
p,w,c,c,n,n,e,p,n,v,d
e,g,n,c,b,u,t,p,k,y,d
e,g,n,c,b,w,t,p,n,y,d
p,g,f,c,b,p,e,l,h,y,d
e,e,n,c,b,n,t,p,k,v,d
p,w,c,w,n,p,e,p,k,s,d
e,g,n,c,b,n,t,p,n,y,d
e,g,n,c,b,n,t,p,k,y,d
e,g,n,c,b,p,t,p,n,v,d
e,e,n,c,b,w,t,p,n,v,d
e,n,n,c,b,w,t,p,n,y,d
e,g,n,c,b,p,t,p,k,v,d
e,n,n,c,b,u,t,p,n,y,d
e,g,n,c,b,p,t,p,k,y,d
e,g,n,c,b,u,t,p,n,v,d
e,n,n,c,b,u,t,p,k,y,d
e,e,n,c,b,p,t,p,k,y,d
e,e,n,c,b,p,t,p,k,v,d
e,e,n,c,b,p,t,p,n,v,d
p,y,f,c,b,g,e,l,h,v,p
e,g,n,c,b,u,t,p,n,y,d
e,n,n,c,b,p,t,p,k,v,d
p,g,f,c,b,p,e,l,h,y,d
e,g,n,c,b,w,t,p,k,y,d
e,g,n,c,b,u,t,p,k,y,d
e,g,n,c,b,p,t,p,n,y,d
e,e,n,c,b,n,t,p,n,y,d
e,g,n,c,b,n,t,p,k,v,d
p,w,c,c,n,g,e,p,n,s,d
p,w,c,w,n,n,e,p,n,s,d
e,n,n,c,b,n,t,p,k,v,d
e,e,n,c,b,u,t,p,k,y,d
e,e,n,c,b,n,t,p,n,y,d
p,g,f,c,b,h,e,l,h,y,d
e,g,n,c,b,p,t,p,n,v,d
e,g,n,c,b,n,t,p,k,y,d
e,g,n,c,b,u,t,p,k,y,d
p,w,c,w,n,g,e,p,n,s,d
e,e,n,c,b,n,t,p,k,v,d
e,e,n,c,b,u,t,p,k,v,d
p,g,f,c,b,g,e,l,h,y,d
e,e,n,c,b,w,t,p,k,y,d
p,g,f,c,b,p,e,l,h,v,p
p,p,c,w,n,g,e,p,k,s,d
e,g,n,c,b,w,t,p,k,v,d
p,g,f,c,b,g,e,l,h,v,p
p,w,c,c,n,g,e,p,n,s,d
p,g,f,c,b,p,e,l,h,v,p
e,e,n,c,b,w,t,p,n,v,d
p,g,f,c,b,p,e,l,h,v,p
p,g,c,w,n,u,e,p,n,s,d
e,g,n,c,b,n,t,p,n,y,d
e,n,n,c,b,p,t,p,k,v,d
e,e,n,c,b,n,t,p,n,y,d
p,g,f,c,b,p,e,l,h,v,p
p,p,c,w,n,g,e,p,k,v,d
e,n,n,c,b,p,t,p,n,v,d
e,e,n,c,b,w,t,p,k,y,d
e,n,n,c,b,w,t,p,k,y,d
e,g,n,c,b,n,t,p,k,v,d
p,g,f,c,b,g,e,l,h,v,g
e,n,n,c,b,u,t,p,n,v,d
p,p,c,c,n,u,e,p,k,v,d
p,w,c,c,n,n,e,p,k,s,d
e,e,n,c,b,w,t,p,n,y,d
e,n,n,c,b,p,t,p,n,y,d
e,e,n,c,b,u,t,p,k,v,d
e,g,n,c,b,u,t,p,k,v,d
p,g,f,c,b,g,e,l,h,v,d
p,g,f,c,b,p,e,l,h,y,p
e,e,n,c,b,p,t,p,k,y,d
p,y,f,c,b,g,e,l,h,v,g
p,p,c,c,n,u,e,p,k,s,d
e,e,n,c,b,p,t,p,n,y,d
p,y,f,c,b,p,e,l,h,v,d
e,e,n,c,b,u,t,p,k,y,d
e,e,n,c,b,n,t,p,n,v,d
e,n,n,c,b,u,t,p,k,y,d
e,e,n,c,b,w,t,p,k,v,d
e,g,n,c,b,w,t,p,n,v,d
p,g,f,c,b,p,e,l,h,v,g
e,e,n,c,b,u,t,p,n,y,d
p,g,f,c,b,h,e,l,h,y,p
e,e,n,c,b,u,t,p,n,y,d
e,e,n,c,b,p,t,p,k,v,d
e,g,n,c,b,w,t,p,n,y,d
p,g,f,c,b,g,e,l,h,y,g
e,g,n,c,b,u,t,p,k,v,d
e,g,n,c,b,u,t,p,k,y,d
p,g,f,c,b,h,e,l,h,v,g
p,w,c,c,n,u,e,p,n,s,d
e,e,n,c,b,w,t,p,k,v,d
p,y,f,c,b,g,e,l,h,v,d
e,e,n,c,b,w,t,p,n,y,d
e,g,n,c,b,n,t,p,n,v,d
e,e,n,c,b,n,t,p,k,v,d
e,g,n,c,b,u,t,p,n,v,d
e,g,n,c,b,w,t,p,k,v,d
e,e,n,c,b,p,t,p,n,v,d
p,g,c,w,n,g,e,p,k,v,d
e,g,n,c,b,u,t,p,n,y,d
e,n,n,c,b,w,t,p,n,y,d
e,g,n,c,b,n,t,p,n,y,d
e,g,n,c,b,n,t,p,n,y,d
e,n,n,c,b,w,t,p,k,y,d
e,g,n,c,b,n,t,p,n,v,d
e,g,n,c,b,u,t,p,n,y,d
p,g,f,c,b,p,e,l,h,y,p
p,w,c,w,n,p,e,p,k,v,d
e,g,n,c,b,u,t,p,k,v,d
e,g,n,c,b,w,t,p,k,v,d
e,g,n,c,b,n,t,p,n,v,d
p,g,f,c,b,h,e,l,h,y,p
p,w,c,w,n,u,e,p,n,s,d
p,g,f,c,b,p,e,l,h,y,p
e,g,n,c,b,n,t,p,k,y,d
p,g,f,c,b,h,e,l,h,v,g
e,e,n,c,b,p,t,p,n,y,d
e,g,n,c,b,p,t,p,n,y,d
e,g,n,c,b,w,t,p,k,v,d
p,g,f,c,b,h,e,l,h,v,d
e,g,n,c,b,p,t,p,k,y,d
e,g,n,c,b,n,t,p,k,v,d
